path	classification	reason_code	owner_plan	finding_ids	p0_disposition	project_exit_state
docs/superpowers/specs/2026-08-18-mcp-dispatch-reference-resume-envelope-design.md	explicit_out_of_scope	documentation	NA	-	out_of_scope	NA
docs/superpowers/specs/2026-08-18-planner-node-identity-v1-design.md	explicit_out_of_scope	documentation	NA	-	out_of_scope	NA
docs/superpowers/specs/2026-08-19-mcp-auto-explicit-route-equivalence-design.md	explicit_out_of_scope	documentation	NA	-	out_of_scope	NA
docs/superpowers/specs/2026-08-19-mcp-auto-explicit-route-equivalence-implementation-plan.md	explicit_out_of_scope	documentation	NA	-	out_of_scope	NA
docs/superpowers/specs/2026-08-19-mcp-tool-result-shared-artifact-standard-design.md	explicit_out_of_scope	documentation	NA	-	out_of_scope	NA
docs/superpowers/specs/2026-08-19-mcp-tool-result-shared-artifact-standard-implementation-plan.md	explicit_out_of_scope	documentation	NA	-	out_of_scope	NA
docs/superpowers/specs/2026-08-19-ocr-mcp-trusted-attachment-workflow-design.md	explicit_out_of_scope	documentation	NA	-	out_of_scope	NA
docs/superpowers/specs/2026-08-19-ocr-mcp-trusted-attachment-workflow-implementation-plan.md	explicit_out_of_scope	documentation	NA	-	out_of_scope	NA
docs/superpowers/specs/2026-08-20-mcp-result-text-artifact-design.md	explicit_out_of_scope	documentation	NA	-	out_of_scope	NA
docs/superpowers/specs/2026-08-20-mcp-versioned-result-parsing-design.md	explicit_out_of_scope	documentation	NA	-	out_of_scope	NA
docs/superpowers/specs/2026-08-20-mcp-versioned-result-parsing-implementation-plan.md	explicit_out_of_scope	documentation	NA	-	out_of_scope	NA
docs/superpowers/specs/2026-08-21-unified-agent-loop-design.md	explicit_out_of_scope	documentation	NA	-	out_of_scope	NA
docs/superpowers/specs/2026-08-21-unified-agent-loop-prd-decomposition-design.md	explicit_out_of_scope	documentation	NA	-	out_of_scope	NA
docs/superpowers/specs/2026-08-22-external-project-skill-bundle-authority-design.md	explicit_out_of_scope	documentation	NA	-	out_of_scope	NA
docs/superpowers/specs/2026-08-22-external-project-skill-bundle-authority-implementation-plan.md	explicit_out_of_scope	documentation	NA	-	out_of_scope	NA
docs/superpowers/specs/2026-08-22-unified-agent-loop-implementation-plan.md	explicit_out_of_scope	documentation	NA	-	out_of_scope	NA
docs/superpowers/specs/2026-08-24-project-wide-progressive-architecture-cleanup-design.md	contract_or_build_dependency	validation_dependency	NA	-	contract_dependency	NA
docs/superpowers/specs/2026-08-25-project-wide-progressive-architecture-cleanup-p0-baseline.md	contract_or_build_dependency	validation_dependency	NA	-	contract_dependency	NA
docs/superpowers/specs/2026-08-25-project-wide-progressive-architecture-cleanup-p0-implementation-plan.md	contract_or_build_dependency	validation_dependency	NA	-	contract_dependency	NA
docs/superpowers/specs/2026-08-25-project-wide-progressive-architecture-cleanup-p0-inventory.tsv	contract_or_build_dependency	validation_dependency	NA	-	contract_dependency	NA
docs/个人桌面长任务Agent总体设计总纲.md	explicit_out_of_scope	documentation	NA	-	out_of_scope	NA
docs/主代理编排能力流程图.png	explicit_out_of_scope	documentation	NA	-	out_of_scope	NA
docs/任务上下文终止状态流转图.md	explicit_out_of_scope	documentation	NA	-	out_of_scope	NA
docs/任务上下文终止状态流转图.png	explicit_out_of_scope	documentation	NA	-	out_of_scope	NA
docs/失败自检恢复与Fallback待补清单.md	explicit_out_of_scope	documentation	NA	-	out_of_scope	NA
docs/工作周报模板.md	explicit_out_of_scope	documentation	NA	-	out_of_scope	NA
docs/架构图-融合版-终版.png	explicit_out_of_scope	documentation	NA	-	out_of_scope	NA
frontend/AGENTS.md	explicit_out_of_scope	documentation	NA	-	out_of_scope	NA
frontend/index.html	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
frontend/package-lock.json	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
frontend/package.json	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
frontend/public/pics/account-settings-gear-button.svg	explicit_out_of_scope	non_business_asset	NA	-	out_of_scope	NA
frontend/public/pics/input-menu-plus-button.svg	explicit_out_of_scope	non_business_asset	NA	-	out_of_scope	NA
frontend/public/pics/send-up-arrow-button.svg	explicit_out_of_scope	non_business_asset	NA	-	out_of_scope	NA
frontend/scripts/prepare_mathjax_assets.mjs	business_source	package_lifecycle_business	P6	-	reviewed_no_change	pending
frontend/scripts/prepare_mathjax_assets.test.ts	test	behavior_test	NA	-	test_lock	NA
frontend/src/App.test.tsx	test	behavior_test	NA	P0-P6-APP-001	test_lock	NA
frontend/src/App.tsx	business_source	runtime_business	P6	P0-P6-APP-001	candidate	pending
frontend/src/api/client.test.ts	test	behavior_test	NA	-	test_lock	NA
frontend/src/api/client.ts	business_source	runtime_business	P6	-	reviewed_no_change	pending
frontend/src/api/taskEvents.test.ts	test	behavior_test	NA	P0-P6-TASK-EVENTS-001	test_lock	NA
frontend/src/api/taskEvents.ts	business_source	runtime_business	P6	P0-P6-TASK-EVENTS-001	candidate	pending
frontend/src/api/types.ts	business_source	runtime_business	P6	-	reviewed_no_change	pending
frontend/src/components/DataQueryResultCard.test.tsx	test	behavior_test	NA	-	test_lock	NA
frontend/src/components/DataQueryResultCard.tsx	business_source	runtime_business	P6	-	reviewed_no_change	pending
frontend/src/components/MCPApprovalDialog.test.tsx	test	behavior_test	NA	-	test_lock	NA
frontend/src/components/MCPApprovalDialog.tsx	business_source	runtime_business	P6	-	reviewed_no_change	pending
frontend/src/components/MCPRuntimeStatus.test.tsx	test	behavior_test	NA	-	test_lock	NA
frontend/src/components/MCPRuntimeStatus.tsx	business_source	runtime_business	P6	-	reviewed_no_change	pending
frontend/src/components/MCPSettingsPanel.test.tsx	test	behavior_test	NA	-	test_lock	NA
frontend/src/components/MCPSettingsPanel.tsx	business_source	runtime_business	P6	-	reviewed_no_change	pending
frontend/src/components/MarkdownText.test.tsx	test	behavior_test	NA	-	test_lock	NA
frontend/src/components/MarkdownText.tsx	business_source	runtime_business	P6	-	reviewed_no_change	pending
frontend/src/components/MathFormula.test.tsx	test	behavior_test	NA	-	test_lock	NA
frontend/src/components/MathFormula.tsx	business_source	runtime_business	P6	-	reviewed_no_change	pending
frontend/src/components/SlashCommandMenu.test.tsx	test	behavior_test	NA	-	test_lock	NA
frontend/src/components/SlashCommandMenu.tsx	business_source	runtime_business	P6	-	reviewed_no_change	pending
frontend/src/components/mathFormulaParser.test.ts	test	behavior_test	NA	-	test_lock	NA
frontend/src/components/mathFormulaParser.ts	business_source	runtime_business	P6	-	reviewed_no_change	pending
frontend/src/components/mathJaxRuntime.integration.test.ts	test	behavior_test	NA	-	test_lock	NA
frontend/src/components/mathJaxRuntime.test.ts	test	behavior_test	NA	-	test_lock	NA
frontend/src/components/mathJaxRuntime.ts	business_source	runtime_business	P6	-	reviewed_no_change	pending
frontend/src/domain/artifacts.test.ts	test	behavior_test	NA	-	test_lock	NA
frontend/src/domain/artifacts.ts	business_source	runtime_business	P6	-	reviewed_no_change	pending
frontend/src/domain/composerPlaceholders.test.ts	test	behavior_test	NA	-	test_lock	NA
frontend/src/domain/composerPlaceholders.ts	business_source	runtime_business	P6	-	reviewed_no_change	pending
frontend/src/domain/mcpServerCommands.test.ts	test	behavior_test	NA	-	test_lock	NA
frontend/src/domain/mcpServerCommands.ts	business_source	runtime_business	P6	-	reviewed_no_change	pending
frontend/src/domain/slashCommands.test.ts	test	behavior_test	NA	-	test_lock	NA
frontend/src/domain/slashCommands.ts	business_source	runtime_business	P6	-	reviewed_no_change	pending
frontend/src/domain/taskEvents.test.ts	test	behavior_test	NA	P0-P6-TASK-EVENTS-001	test_lock	NA
frontend/src/domain/taskEvents.ts	business_source	runtime_business	P6	P0-P6-TASK-EVENTS-001	candidate	pending
frontend/src/domain/welcomePrompts.test.ts	test	behavior_test	NA	-	test_lock	NA
frontend/src/domain/welcomePrompts.ts	business_source	runtime_business	P6	-	reviewed_no_change	pending
frontend/src/main.tsx	business_source	runtime_business	P6	-	reviewed_no_change	pending
frontend/src/styles.css	business_source	runtime_business	P6	-	reviewed_no_change	pending
frontend/src/styles.test.ts	test	behavior_test	NA	-	test_lock	NA
frontend/src/test/setup.ts	test	behavior_test	NA	-	test_lock	NA
frontend/src/vite-env.d.ts	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
frontend/tsconfig.app.json	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
frontend/tsconfig.json	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
frontend/tsconfig.node.json	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
frontend/vite.config.ts	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
mcp_server_config.example.json	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
native/Cargo.lock	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
native/Cargo.toml	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
native/crates/maf_artifact_store/Cargo.toml	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
native/crates/maf_artifact_store/src/lib.rs	business_source	runtime_business	P7	-	reviewed_no_change	pending
native/crates/maf_audit_sanitizer/Cargo.toml	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
native/crates/maf_audit_sanitizer/src/bin/export_safety_contract.rs	business_source	runtime_business	P7	-	reviewed_no_change	pending
native/crates/maf_audit_sanitizer/src/lib.rs	business_source	runtime_business	P7	-	reviewed_no_change	pending
native/crates/maf_auth_core/Cargo.toml	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
native/crates/maf_auth_core/src/lib.rs	business_source	runtime_business	P7	-	reviewed_no_change	pending
native/crates/maf_core_lifecycle_pyo3/Cargo.toml	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
native/crates/maf_core_lifecycle_pyo3/build.rs	business_source	runtime_business	P7	-	reviewed_no_change	pending
native/crates/maf_core_lifecycle_pyo3/src/lib.rs	business_source	runtime_business	P7	-	reviewed_no_change	pending
native/crates/maf_core_types/Cargo.toml	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
native/crates/maf_core_types/src/bin/export_core_contract.rs	business_source	runtime_business	P7	-	reviewed_no_change	pending
native/crates/maf_core_types/src/lib.rs	business_source	runtime_business	P7	-	reviewed_no_change	pending
native/crates/maf_data_access/Cargo.toml	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
native/crates/maf_data_access/src/lib.rs	business_source	runtime_business	P7	-	reviewed_no_change	pending
native/crates/maf_event_log/Cargo.toml	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
native/crates/maf_event_log/src/lib.rs	business_source	runtime_business	P7	-	reviewed_no_change	pending
native/crates/maf_lifecycle/Cargo.toml	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
native/crates/maf_lifecycle/src/bin/export_lifecycle_contract.rs	business_source	runtime_business	P7	-	reviewed_no_change	pending
native/crates/maf_lifecycle/src/lib.rs	business_source	runtime_business	P7	-	reviewed_no_change	pending
native/crates/maf_mcp_runtime/Cargo.toml	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
native/crates/maf_mcp_runtime/src/bin/export_mcp_runtime_contract.rs	business_source	runtime_business	P7	-	reviewed_no_change	pending
native/crates/maf_mcp_runtime/src/lib.rs	business_source	runtime_business	P7	P0-P7-MCP-RUNTIME-001	candidate	pending
native/crates/maf_mcp_runtime/src/main.rs	business_source	runtime_business	P7	-	reviewed_no_change	pending
native/crates/maf_mcp_runtime/tests/mcp_runtime_binaries.rs	test	behavior_test	NA	-	test_lock	NA
native/crates/maf_runtime_sidecar/Cargo.toml	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
native/crates/maf_runtime_sidecar/build.rs	business_source	runtime_business	P7	-	reviewed_no_change	pending
native/crates/maf_runtime_sidecar/src/lib.rs	business_source	runtime_business	P7	P0-P7-RUNTIME-SIDECAR-001,BEHAVIOR-SIDECAR-AGENT-LEASE-001	candidate	pending
native/crates/maf_runtime_sidecar/src/main.rs	business_source	runtime_business	P7	-	reviewed_no_change	pending
native/crates/maf_runtime_sidecar/src/sqlite_adapter.rs	business_source	runtime_business	P7	P0-P7-RUNTIME-SIDECAR-001,BEHAVIOR-SIDECAR-AGENT-LEASE-001	candidate	pending
native/crates/maf_runtime_sidecar/tests/runtime_sidecar_binary.rs	test	behavior_test	NA	-	test_lock	NA
native/crates/maf_runtime_sidecar/tests/runtime_sidecar_grpc.rs	test	behavior_test	NA	-	test_lock	NA
native/crates/maf_runtime_sidecar/tests/runtime_sidecar_kernel.rs	test	behavior_test	NA	-	test_lock	NA
native/crates/maf_runtime_sidecar/tests/runtime_sidecar_sqlite.rs	test	behavior_test	NA	-	test_lock	NA
native/crates/maf_runtime_store/Cargo.toml	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
native/crates/maf_runtime_store/src/bin/export_runtime_sidecar_contract.rs	business_source	runtime_business	P7	-	reviewed_no_change	pending
native/crates/maf_runtime_store/src/lib.rs	business_source	runtime_business	P7	-	reviewed_no_change	pending
native/crates/maf_safety_kernels_pyo3/Cargo.toml	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
native/crates/maf_safety_kernels_pyo3/build.rs	business_source	runtime_business	P7	-	reviewed_no_change	pending
native/crates/maf_safety_kernels_pyo3/src/lib.rs	business_source	runtime_business	P7	-	reviewed_no_change	pending
native/crates/maf_skill_runtime/Cargo.toml	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
native/crates/maf_skill_runtime/build.rs	business_source	runtime_business	P7	-	reviewed_no_change	pending
native/crates/maf_skill_runtime/src/bin/export_skill_runtime_contract.rs	business_source	runtime_business	P7	-	reviewed_no_change	pending
native/crates/maf_skill_runtime/src/lib.rs	business_source	runtime_business	P7	P0-P7-SKILL-RUNTIME-001	candidate	pending
native/crates/maf_skill_runtime/src/main.rs	business_source	runtime_business	P7	-	reviewed_no_change	pending
native/crates/maf_skill_runtime/tests/skill_sandbox_binary.rs	test	behavior_test	NA	-	test_lock	NA
native/crates/maf_skill_runtime/tests/skill_sandbox_grpc.rs	test	behavior_test	NA	-	test_lock	NA
native/crates/maf_skill_runtime/tests/skill_sandbox_process.rs	test	behavior_test	NA	-	test_lock	NA
native/crates/maf_skill_runtime/tests/skill_sandbox_service.rs	test	behavior_test	NA	-	test_lock	NA
native/crates/maf_skill_runtime_pyo3/Cargo.toml	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
native/crates/maf_skill_runtime_pyo3/build.rs	business_source	runtime_business	P7	-	reviewed_no_change	pending
native/crates/maf_skill_runtime_pyo3/src/lib.rs	business_source	runtime_business	P7	-	reviewed_no_change	pending
native/crates/maf_task_dispatcher/Cargo.toml	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
native/crates/maf_task_dispatcher/src/lib.rs	business_source	runtime_business	P7	-	reviewed_no_change	pending
native/deny.toml	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
native/fuzz/Cargo.lock	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
native/fuzz/Cargo.toml	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
native/fuzz/fuzz_targets/artifact_path.rs	test	behavior_test	NA	-	test_lock	NA
native/fuzz/fuzz_targets/audit_sanitizer.rs	test	behavior_test	NA	-	test_lock	NA
native/fuzz/fuzz_targets/auth_core.rs	test	behavior_test	NA	-	test_lock	NA
native/fuzz/fuzz_targets/data_access_readonly.rs	test	behavior_test	NA	-	test_lock	NA
native/fuzz/fuzz_targets/mcp_runtime_protocol.rs	test	behavior_test	NA	-	test_lock	NA
native/fuzz/fuzz_targets/skill_runtime_policy.rs	test	behavior_test	NA	-	test_lock	NA
native/proto/maf/common/v1/common.proto	contract_or_build_dependency	contract_fixture	NA	-	contract_dependency	NA
native/proto/maf/mcp/v1/mcp_runtime.proto	contract_or_build_dependency	contract_fixture	NA	-	contract_dependency	NA
native/proto/maf/runtime/v1/runtime.proto	contract_or_build_dependency	contract_fixture	NA	-	contract_dependency	NA
native/proto/maf/skill/v1/skill_runtime.proto	contract_or_build_dependency	contract_fixture	NA	-	contract_dependency	NA
native/rust-toolchain.toml	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
requirements.txt	explicit_out_of_scope	documentation	NA	-	out_of_scope	NA
scripts/check_docker_cmd_policy.sh	contract_or_build_dependency	validation_dependency	NA	-	contract_dependency	NA
scripts/control_user_mcp_rollout.py	business_source	operational_business	P7	P0-P7-SCRIPTS-001	candidate	pending
scripts/conversation_delete_ops.py	business_source	operational_business	P7	P0-P7-SCRIPTS-001	candidate	pending
scripts/migrate_legacy_mcp_config.py	business_source	operational_business	P7	P0-P7-SCRIPTS-001	candidate	pending
scripts/migrate_mcp_dispatch_aggregate.py	business_source	operational_business	P7	P0-P7-SCRIPTS-001	candidate	pending
scripts/migrate_unified_agent_loop_schema.py	business_source	operational_business	P7	P0-P7-SCRIPTS-001	candidate	pending
scripts/postgres/user_mcp_legacy_migration_permissions.sql	business_source	operational_business	P7	P0-P7-SCRIPTS-001	candidate	pending
scripts/postgres/user_mcp_rollout_permissions.sql	business_source	operational_business	P7	P0-P7-SCRIPTS-001	candidate	pending
scripts/postgresql_state_cutover.py	business_source	operational_business	P7	P0-P7-SCRIPTS-001	candidate	pending
scripts/postgresql_state_migration.py	business_source	operational_business	P7	P0-P7-SCRIPTS-001	candidate	pending
scripts/prd_evidence.py	contract_or_build_dependency	validation_dependency	NA	-	contract_dependency	NA
scripts/produce_user_mcp_shadow_evidence.py	business_source	operational_business	P7	P0-P7-SCRIPTS-001	candidate	pending
scripts/run_fullstack_dev.py	business_source	operational_business	P7	P0-P7-SCRIPTS-001	candidate	pending
scripts/run_rust_coverage_thresholds.py	contract_or_build_dependency	validation_dependency	NA	-	contract_dependency	NA
scripts/run_rust_quality_gates.py	contract_or_build_dependency	validation_dependency	NA	-	contract_dependency	NA
scripts/rust_artifact_provenance.py	contract_or_build_dependency	validation_dependency	NA	-	contract_dependency	NA
scripts/smoke_main_agent_llm.py	contract_or_build_dependency	validation_dependency	NA	-	contract_dependency	NA
scripts/smoke_mcp_server_config.py	contract_or_build_dependency	validation_dependency	NA	-	contract_dependency	NA
scripts/smoke_user_mcp_soft_binding.py	contract_or_build_dependency	validation_dependency	NA	-	contract_dependency	NA
scripts/validate_postgresql_state_platform_runtime.py	contract_or_build_dependency	validation_dependency	NA	-	contract_dependency	NA
scripts/validate_prd03_runtime_sidecar_evidence.py	contract_or_build_dependency	validation_dependency	NA	-	contract_dependency	NA
scripts/validate_prd04_skill_runtime_evidence.py	contract_or_build_dependency	validation_dependency	NA	-	contract_dependency	NA
scripts/validate_prd05_mcp_runtime_evidence.py	contract_or_build_dependency	validation_dependency	NA	-	contract_dependency	NA
scripts/validate_prd06_safety_kernel_evidence.py	contract_or_build_dependency	validation_dependency	NA	-	contract_dependency	NA
scripts/validate_prd07_orchestration_hotspot_evidence.py	contract_or_build_dependency	validation_dependency	NA	-	contract_dependency	NA
scripts/validate_project_skill_bundle.py	contract_or_build_dependency	validation_dependency	NA	-	contract_dependency	NA
scripts/validate_unified_agent_loop_evidence.py	contract_or_build_dependency	validation_dependency	NA	-	contract_dependency	NA
scripts/validate_user_mcp_phase3_evidence.py	contract_or_build_dependency	validation_dependency	NA	-	contract_dependency	NA
src/api/__init__.py	business_source	runtime_business	P4	P0-P1P4-IMPORT-CORE-CONTRACT-001	reviewed_no_change	pending
src/api/agent_projection.py	business_source	runtime_business	P4	-	reviewed_no_change	pending
src/api/app.py	business_source	runtime_business	P4	-	reviewed_no_change	pending
src/api/artifact_responses.py	business_source	runtime_business	P4	P0-CROSS-OWNER-SIMILAR-001	reviewed_no_change	pending
src/api/auth.py	business_source	runtime_business	P4	-	reviewed_no_change	pending
src/api/conversation_titles.py	business_source	runtime_business	P4	-	reviewed_no_change	pending
src/api/cors.py	business_source	runtime_business	P4	-	reviewed_no_change	pending
src/api/dto.py	business_source	runtime_business	P4	-	reviewed_no_change	pending
src/api/file_selection.py	business_source	runtime_business	P4	P0-P4-FILE-SELECTION-001	candidate	pending
src/api/file_selection_runtime.py	business_source	runtime_business	P4	P0-P4-FILE-SELECTION-001	candidate	pending
src/api/mcp_binding.py	business_source	runtime_business	P4	-	reviewed_no_change	pending
src/api/routes/auth.py	business_source	runtime_business	P4	-	reviewed_no_change	pending
src/api/routes/capabilities.py	business_source	runtime_business	P4	-	reviewed_no_change	pending
src/api/routes/config.py	business_source	runtime_business	P4	-	reviewed_no_change	pending
src/api/routes/conversations.py	business_source	runtime_business	P4	-	reviewed_no_change	pending
src/api/routes/developer_docs.py	business_source	runtime_business	P4	-	reviewed_no_change	pending
src/api/routes/tasks.py	business_source	runtime_business	P4	-	reviewed_no_change	pending
src/api/routes/uploads.py	business_source	runtime_business	P4	-	reviewed_no_change	pending
src/api/routes/user_mcp.py	business_source	runtime_business	P4	-	reviewed_no_change	pending
src/api/routes/user_mcp_grants.py	business_source	runtime_business	P4	-	reviewed_no_change	pending
src/api/runtime.py	business_source	runtime_business	P4	P0-P4-RUNTIME-001,P0-P5-AGENT-ADAPTERS-001,P0-P8-PY-UNUSED-IMPORT-001,P0-P8-PY-UNUSED-VAR-001,BEHAVIOR-ORCH-AUTHORITY-SNAPSHOT-001,BEHAVIOR-API-LIFECYCLE-001,BEHAVIOR-SIDECAR-AGENT-LEASE-001,P0-CROSS-OWNER-SIMILAR-001	candidate	pending
src/api/sse.py	business_source	runtime_business	P4	-	reviewed_no_change	pending
src/api/table_upload_normalizer.py	business_source	runtime_business	P4	-	reviewed_no_change	pending
src/api/upload_errors.py	business_source	runtime_business	P4	-	reviewed_no_change	pending
src/api/upload_store.py	business_source	runtime_business	P4	-	reviewed_no_change	pending
src/auth/__init__.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/auth/generation_cache.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/auth/invalidation_bus.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/auth/postgres_invalidation_bus.py	business_source	runtime_business	P5	P0-CROSS-OWNER-SIMILAR-001	reviewed_no_change	pending
src/auth/services.py	business_source	runtime_business	P5	-	reviewed_no_change	pending
src/capabilities/__init__.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/capabilities/main_agent/__init__.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/capabilities/main_agent/helpers.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/capabilities/main_agent/prompt_builder.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/capabilities/main_agent/prompt_envelope_builder.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/capabilities/main_agent/skill_output_artifacts.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/capabilities/mcp_dispatch/__init__.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/capabilities/mcp_dispatch/executor.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/capabilities/mcp_dispatch/models.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/capabilities/mcp_dispatch/registration.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/capabilities/mcp_dispatch/selector.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/capabilities/mcp_dispatch/server_router.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/capabilities/mcp_tool/__init__.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/capabilities/mcp_tool/executor.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/capabilities/mcp_tool/registration.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/capabilities/skill_tool/__init__.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/capabilities/skill_tool/executor.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/capabilities/skill_tool/registration.py	business_source	runtime_business	P2	-	reviewed_no_change	pending
src/core/__init__.py	business_source	runtime_business	P1	P0-P1-STORAGE-PORT-001	candidate	pending
src/core/coercion.py	business_source	runtime_business	P1	-	reviewed_no_change	pending
src/core/contracts.py	business_source	runtime_business	P1	P0-P1-STORAGE-PORT-001	candidate	pending
src/core/enums.py	business_source	runtime_business	P1	P0-P1P4-IMPORT-CORE-CONTRACT-001	reviewed_no_change	pending
src/core/errors.py	business_source	runtime_business	P1	P0-CROSS-OWNER-SIMILAR-001	reviewed_no_change	pending
src/core/evidence.py	business_source	runtime_business	P1	-	reviewed_no_change	pending
src/core/models.py	business_source	runtime_business	P1	P0-P1P3-CORE-ROLLOUT-DIGEST-001	reviewed_no_change	pending
src/core/rust_contract.py	business_source	runtime_business	P1	P0-P1P4-IMPORT-CORE-CONTRACT-001	reviewed_no_change	pending
src/core/rust_contracts/core_contract.json	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
src/integrations/__init__.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/agent_model_gate.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/agent_skills/__init__.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/agent_skills/bundle_digest.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/agent_skills/catalog.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/agent_skills/contract.py	business_source	runtime_business	P3	P0-P3-DUP-SKILL-PARSING-001	candidate	pending
src/integrations/agent_skills/execution.py	business_source	runtime_business	P3	P0-P3-SKILLS-001,P0-P3-DUP-SKILL-PARSING-001	candidate	pending
src/integrations/agent_skills/input_resolution.py	business_source	runtime_business	P3	P0-P3-SKILLS-001,P0-P3-DUP-SKILL-PARSING-001	candidate	pending
src/integrations/agent_skills/input_schema.py	business_source	runtime_business	P3	P0-P3-DUP-SKILL-PARSING-001	candidate	pending
src/integrations/agent_skills/input_schema_selector.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/agent_skills/internal_keys.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/agent_skills/io_contract.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/agent_skills/manifest.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/agent_skills/matcher.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/agent_skills/missing_input_interrupt.py	business_source	runtime_business	P3	P0-P3-SKILLS-001,P0-P3-DUP-SKILL-PARSING-001	candidate	pending
src/integrations/agent_skills/output_files.py	business_source	runtime_business	P3	P0-CROSS-OWNER-SIMILAR-001	reviewed_no_change	pending
src/integrations/agent_skills/parameters.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/agent_skills/parser.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/agent_skills/public_profile.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/agent_skills/pyo3_policy.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/agent_skills/resource_service.py	business_source	runtime_business	P3	P0-P8-PY-UNUSED-IMPORT-001	candidate	pending
src/integrations/agent_skills/rust_contract.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/agent_skills/rust_contracts/skill_runtime_contract.json	contract_or_build_dependency	build_dependency	NA	-	contract_dependency	NA
src/integrations/agent_skills/script_manifest.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/agent_skills/script_runner.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/agent_skills/skill_capabilities.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/agent_skills/skill_runtime_gates.py	business_source	runtime_business	P3	-	reviewed_no_change	pending
src/integrations/agent_skills/skill_runtime_state.py	business_source	runtime_business	P3	P0-P3-DUP-RUNTIME-STATE-001	candidate	pending
